TimestampMs,SessionElapsedMs,MotorIndex,MotorName,TestPhase,CommandedPWM,Pin1,Pin2,RawAngle,EncoderCounts,DeltaCounts,TotalRotations,InstantRPM,SpeedMMs,MagnetStatus,AGC,Magnitude,LimitSwitchState,DiagnosticNote
--- NEW INDIVIDUAL MOTOR DIAGNOSTIC SESSION ---
--- NEW INDIVIDUAL MOTOR DIAGNOSTIC SESSION ---
69541,36851,1,Tower_B,REV_RAMP,-180,180,0,3478,5636,-124,1.3760,-41.28,-41.07,OK,79,2111,OPEN,Ramping REV PWM
69584,36894,1,Tower_B,REV_RAMP,-180,180,0,3355,5513,-123,1.3459,-41.90,-41.69,OK,79,2109,OPEN,Ramping REV PWM
69627,36937,1,Tower_B,REV_RAMP,-220,220,0,3240,5399,-114,1.3181,-38.84,-38.63,OK,79,2111,OPEN,Ramping REV PWM
69673,36983,1,Tower_B,REV_RAMP,-220,220,0,3113,5271,-128,1.2869,-40.76,-40.55,OK,81,2066,OPEN,Ramping REV PWM
69716,37026,1,Tower_B,REV_RAMP,-220,220,0,3001,5159,-112,1.2595,-38.15,-37.96,OK,85,2082,OPEN,Ramping REV PWM
69759,37069,1,Tower_B,REV_RAMP,-220,220,0,2893,5051,-108,1.2332,-36.79,-36.60,OK,87,2095,OPEN,Ramping REV PWM
69802,37112,1,Tower_B,REV_RAMP,-220,220,0,2772,4930,-121,1.2036,-41.22,-41.01,OK,89,2055,OPEN,Ramping REV PWM
69848,37158,1,Tower_B,REV_RAMP,-220,220,0,2646,4804,-126,1.1729,-40.12,-39.92,OK,91,2086,OPEN,Ramping REV PWM
69891,37201,1,Tower_B,REV_RAMP,-220,220,0,2509,4667,-137,1.1394,-46.67,-46.43,OK,91,2130,OPEN,Ramping REV PWM
69934,37244,1,Tower_B,REV_RAMP,-220,220,0,2385,4543,-124,1.1091,-42.24,-42.02,OK,87,2098,OPEN,Ramping REV PWM
69977,37287,1,Tower_B,REV_RAMP,-220,220,0,2248,4406,-137,1.0757,-46.67,-46.43,OK,85,2104,OPEN,Ramping REV PWM
70020,37330,1,Tower_B,REV_RAMP,-220,220,0,2133,4291,-115,1.0476,-39.18,-38.97,OK,83,2112,OPEN,Ramping REV PWM
70066,37376,1,Tower_B,REV_RAMP,-220,220,0,2013,4171,-120,1.0183,-38.21,-38.02,OK,81,2126,OPEN,Ramping REV PWM
70109,37419,1,Tower_B,REV_RAMP,-220,220,0,1910,4068,-103,0.9932,-35.09,-34.91,OK,81,2109,OPEN,Ramping REV PWM
70152,37462,1,Tower_B,REV_RAMP,-220,220,0,1798,3956,-112,0.9658,-38.15,-37.96,OK,81,2069,OPEN,Ramping REV PWM
70196,37506,1,Tower_B,REV_RAMP,-220,220,0,1671,3829,-127,0.9348,-42.28,-42.06,OK,87,2085,OPEN,Ramping REV PWM
70239,37549,1,Tower_B,REV_RAMP,-220,220,0,1541,3699,-130,0.9031,-44.29,-44.06,OK,91,2091,OPEN,Ramping REV PWM
70285,37595,1,Tower_B,REV_RAMP,-220,220,0,1372,3531,-168,0.8621,-53.50,-53.22,OK,93,2117,OPEN,Ramping REV PWM
70328,37638,1,Tower_B,REV_RAMP,-220,220,0,1224,3382,-149,0.8257,-50.76,-50.50,OK,95,2053,OPEN,Ramping REV PWM
70372,37682,1,Tower_B,REV_RAMP,-220,220,0,1084,3243,-139,0.7917,-46.28,-46.04,OK,95,2100,OPEN,Ramping REV PWM
70415,37725,1,Tower_B,REV_RAMP,-220,220,0,965,3123,-120,0.7625,-40.88,-40.67,OK,95,2076,OPEN,Ramping REV PWM
70573,37883,1,Tower_B,REV_RAMP,-220,220,0,496,2654,-469,0.6479,-43.48,-43.26,OK,95,2117,OPEN,Ramping REV PWM
70616,37926,1,Tower_B,REV_RAMP,-220,220,0,354,2512,-142,0.6133,-48.37,-48.12,OK,89,2131,OPEN,Ramping REV PWM
70659,37969,1,Tower_B,REV_RAMP,-220,220,0,219,2378,-134,0.5806,-45.65,-45.41,OK,83,2143,OPEN,Ramping REV PWM
70702,38012,1,Tower_B,REV_RAMP,-220,220,0,90,2248,-130,0.5488,-44.29,-44.06,OK,75,2113,OPEN,Ramping REV PWM
70746,38056,1,Tower_B,REV_RAMP,-220,220,0,4076,2138,-110,0.5220,-36.62,-36.43,OK,73,2130,OPEN,Ramping REV PWM
70792,38102,1,Tower_B,REV_RAMP,-220,220,0,3949,2012,-126,0.4912,-40.12,-39.92,OK,71,2072,OPEN,Ramping REV PWM
70835,38145,1,Tower_B,REV_RAMP,-220,220,0,3836,1898,-114,0.4634,-38.84,-38.63,OK,71,2075,OPEN,Ramping REV PWM
70878,38188,1,Tower_B,REV_RAMP,-220,220,0,3703,1765,-133,0.4309,-45.31,-45.07,OK,75,2103,OPEN,Ramping REV PWM
70922,38232,1,Tower_B,REV_RAMP,-220,220,0,3566,1628,-137,0.3975,-45.61,-45.37,OK,75,2100,OPEN,Ramping REV PWM
70965,38275,1,Tower_B,REV_RAMP,-220,220,0,3423,1486,-142,0.3628,-48.37,-48.12,OK,77,2104,OPEN,Ramping REV PWM
71011,38321,1,Tower_B,REV_RAMP,-220,220,0,3267,1330,-156,0.3247,-49.68,-49.42,OK,79,2070,OPEN,Ramping REV PWM
71054,38364,1,Tower_B,REV_RAMP,-220,220,0,3149,1211,-119,0.2957,-40.54,-40.33,OK,79,2124,OPEN,Ramping REV PWM
71098,38408,1,Tower_B,REV_RAMP,-220,220,0,3014,1076,-135,0.2627,-44.94,-44.71,OK,85,2077,OPEN,Ramping REV PWM
71141,38451,1,Tower_B,REV_RAMP,-255,255,0,2909,971,-105,0.2371,-35.77,-35.58,OK,87,2094,OPEN,Ramping REV PWM
71187,38497,1,Tower_B,REV_RAMP,-255,255,0,2771,832,-139,0.2031,-44.26,-44.04,OK,91,2122,OPEN,Ramping REV PWM
71231,38541,1,Tower_B,REV_RAMP,-255,255,0,2623,684,-148,0.1670,-49.27,-49.02,OK,91,2123,OPEN,Ramping REV PWM
71275,38585,1,Tower_B,REV_RAMP,-255,255,0,2466,528,-156,0.1289,-51.94,-51.67,OK,91,2134,OPEN,Ramping REV PWM
71318,38628,1,Tower_B,REV_RAMP,-255,255,0,2311,373,-155,0.0911,-52.80,-52.53,OK,87,2127,OPEN,Ramping REV PWM
71361,38671,1,Tower_B,REV_RAMP,-255,255,0,2156,218,-155,0.0532,-52.80,-52.53,OK,85,2133,OPEN,Ramping REV PWM
71407,38717,1,Tower_B,REV_RAMP,-255,255,0,2008,70,-148,0.0171,-47.13,-46.89,OK,81,2091,OPEN,Ramping REV PWM
71451,38761,1,Tower_B,REV_RAMP,-255,255,0,1877,-61,-131,-0.0149,-43.61,-43.39,OK,81,2082,OPEN,Ramping REV PWM
71494,38804,1,Tower_B,REV_RAMP,-255,255,0,1744,-193,-132,-0.0471,-44.97,-44.74,OK,87,2111,OPEN,Ramping REV PWM
71537,38847,1,Tower_B,REV_RAMP,-255,255,0,1587,-350,-157,-0.0854,-53.48,-53.21,OK,91,2116,OPEN,Ramping REV PWM
71580,38890,1,Tower_B,REV_RAMP,-255,255,0,1419,-519,-169,-0.1267,-57.57,-57.27,OK,95,2121,OPEN,Ramping REV PWM
71626,38936,1,Tower_B,REV_RAMP,-255,255,0,1236,-702,-183,-0.1714,-58.28,-57.97,OK,99,2057,OPEN,Ramping REV PWM
71669,38979,1,Tower_B,REV_RAMP,-255,255,0,1083,-855,-153,-0.2087,-52.12,-51.85,OK,101,2090,OPEN,Ramping REV PWM
71712,39022,1,Tower_B,REV_RAMP,-255,255,0,943,-994,-139,-0.2427,-47.35,-47.11,OK,102,2165,OPEN,Ramping REV PWM
71755,39065,1,Tower_B,REV_RAMP,-255,255,0,809,-1130,-136,-0.2759,-46.33,-46.09,OK,98,2145,OPEN,Ramping REV PWM
71801,39111,1,Tower_B,REV_RAMP,-255,255,0,651,-1285,-155,-0.3137,-49.36,-49.10,OK,96,2061,OPEN,Ramping REV PWM
71844,39154,1,Tower_B,REV_RAMP,-255,255,0,495,-1442,-157,-0.3521,-53.48,-53.21,OK,94,2083,OPEN,Ramping REV PWM
71887,39197,1,Tower_B,REV_RAMP,-255,255,0,326,-1610,-168,-0.3931,-57.23,-56.94,OK,88,2124,OPEN,Ramping REV PWM
71930,39240,1,Tower_B,REV_RAMP,-255,255,0,170,-1767,-157,-0.4314,-53.48,-53.21,OK,80,2142,OPEN,Ramping REV PWM
71973,39283,1,Tower_B,REV_RAMP,-255,255,0,36,-1902,-135,-0.4644,-45.99,-45.75,OK,74,2123,OPEN,Ramping REV PWM
72019,39329,1,Tower_B,REV_RAMP,-255,255,0,4005,-2029,-127,-0.4954,-40.44,-40.23,OK,72,2115,OPEN,Ramping REV PWM
72062,39372,1,Tower_B,REV_RAMP,-255,255,0,3865,-2169,-140,-0.5295,-47.69,-47.45,OK,72,2090,OPEN,Ramping REV PWM
72105,39415,1,Tower_B,REV_RAMP,-255,255,0,3716,-2317,-148,-0.5657,-50.42,-50.16,OK,74,2063,OPEN,Ramping REV PWM
72148,39458,1,Tower_B,REV_RAMP,-255,255,0,3550,-2483,-166,-0.6062,-56.55,-56.26,OK,78,2069,OPEN,Ramping REV PWM
72192,39502,1,Tower_B,REV_RAMP,-255,255,0,3379,-2655,-172,-0.6482,-57.26,-56.97,OK,78,2155,OPEN,Ramping REV PWM
72238,39548,1,Tower_B,REV_RAMP,-255,255,0,3206,-2828,-173,-0.6904,-55.09,-54.81,OK,64,2091,OPEN,Ramping REV PWM
72281,39591,1,Tower_B,REV_RAMP,-255,255,0,3062,-2971,-143,-0.7253,-48.71,-48.46,OK,86,2001,OPEN,Ramping REV PWM
72324,39634,1,Tower_B,REV_RAMP,-255,255,0,2915,-3117,-146,-0.7610,-49.74,-49.48,OK,94,2026,OPEN,Ramping REV PWM
72368,39678,1,Tower_B,REV_RAMP,-255,255,0,2758,-3276,-159,-0.7998,-52.93,-52.66,OK,98,2080,OPEN,Ramping REV PWM
72414,39724,1,Tower_B,REV_RAMP,-255,255,0,2600,-3435,-159,-0.8386,-50.63,-50.37,OK,92,2121,OPEN,Ramping REV PWM
72457,39767,1,Tower_B,REV_RAMP,-255,255,0,2442,-3592,-157,-0.8770,-53.48,-53.21,OK,94,2137,OPEN,Ramping REV PWM
72500,39810,1,Tower_B,REV_RAMP,-255,255,0,2269,-3763,-171,-0.9187,-58.25,-57.95,OK,86,2115,OPEN,Ramping REV PWM
72544,39854,1,Tower_B,REV_RAMP,-255,255,0,2120,-3913,-150,-0.9553,-49.94,-49.68,OK,80,2112,OPEN,Ramping REV PWM
